idx;t_us;evt;core;prio;task_id;aux
1545;1393998;1;0;1;0;0
1546;1394017;2;0;1;0;0
1547;1394025;1;0;0;0;0
1548;1394980;3;0;0;0;0
1549;1395980;3;0;0;0;0
1550;1396980;3;0;0;0;0
1551;1397980;3;0;0;0;0
1552;1398980;3;0;0;0;0
1553;1399980;3;0;0;0;0
1554;1400980;3;0;0;0;0
1555;1401980;3;0;0;0;0
1556;1402980;3;0;0;0;0
1557;1403980;3;0;0;0;0
1558;1404980;3;0;0;0;0
1559;1405980;3;0;0;0;0
1560;1406980;3;0;0;0;0
1561;1407980;3;0;0;0;0
1562;1408980;3;0;0;0;0
1563;1409980;3;0;0;0;0
1564;1410980;3;0;0;0;0
1565;1411980;3;0;0;0;0
1566;1412980;3;0;0;0;0
1567;1413982;3;0;0;0;0
1568;1413989;2;0;0;0;0
1569;1413998;1;0;1;0;0
1570;1414017;2;0;1;0;0
1571;1414025;1;0;0;0;0
1572;1414980;3;0;0;0;0
1573;1415980;3;0;0;0;0
1574;1416980;3;0;0;0;0
1575;1417980;3;0;0;0;0
1576;1418980;3;0;0;0;0
1577;1419980;3;0;0;0;0
1578;1420980;3;0;0;0;0
1579;1421980;3;0;0;0;0
1580;1422980;3;0;0;0;0
1581;1423980;3;0;0;0;0
1582;1424980;3;0;0;0;0
1583;1425980;3;0;0;0;0
1584;1426980;3;0;0;0;0
1585;1427980;3;0;0;0;0
1586;1428980;3;0;0;0;0
1587;1429980;3;0;0;0;0
1588;1430980;3;0;0;0;0
1589;1431980;3;0;0;0;0
1590;1432980;3;0;0;0;0
1591;1433982;3;0;0;0;0
1592;1433989;2;0;0;0;0
1593;1433998;1;0;1;0;0
1594;1434017;2;0;1;0;0
1595;1434025;1;0;0;0;0
1596;1434980;3;0;0;0;0
1597;1435980;3;0;0;0;0
1598;1436980;3;0;0;0;0
1599;1437980;3;0;0;0;0
1600;1438980;3;0;0;0;0
1601;1439980;3;0;0;0;0
1602;1440980;3;0;0;0;0
1603;1441980;3;0;0;0;0
1604;1442980;3;0;0;0;0
1605;1443980;3;0;0;0;0
1606;1444980;3;0;0;0;0
1607;1445980;3;0;0;0;0
1608;1446980;3;0;0;0;0
1609;1447980;3;0;0;0;0
1610;1448980;3;0;0;0;0
1611;1449980;3;0;0;0;0
1612;1450980;3;0;0;0;0
1613;1451980;3;0;0;0;0
1614;1452980;3;0;0;0;0
1615;1453982;3;0;0;0;0
1616;1453989;2;0;0;0;0
1617;1453998;1;0;1;0;0
1618;1454017;2;0;1;0;0
1619;1454025;1;0;0;0;0
1620;1454980;3;0;0;0;0
1621;1455980;3;0;0;0;0
1622;1456980;3;0;0;0;0
1623;1457980;3;0;0;0;0
1624;1458980;3;0;0;0;0
1625;1459980;3;0;0;0;0
1626;1460980;3;0;0;0;0
1627;1461980;3;0;0;0;0
1628;1462980;3;0;0;0;0
1629;1463980;3;0;0;0;0
1630;1464980;3;0;0;0;0
1631;1465980;3;0;0;0;0
1632;1466980;3;0;0;0;0
1633;1467980;3;0;0;0;0
1634;1468980;3;0;0;0;0
1635;1469980;3;0;0;0;0
1636;1470980;3;0;0;0;0
1637;1471980;3;0;0;0;0
1638;1472980;3;0;0;0;0
1639;1473982;3;0;0;0;0
1640;1473989;2;0;0;0;0
1641;1473998;1;0;1;0;0
1642;1474017;2;0;1;0;0
1643;1474025;1;0;0;0;0
1644;1474980;3;0;0;0;0
1645;1475980;3;0;0;0;0
1646;1476980;3;0;0;0;0
1647;1477980;3;0;0;0;0
1648;1478980;3;0;0;0;0
1649;1479980;3;0;0;0;0
1650;1480980;3;0;0;0;0
1651;1481980;3;0;0;0;0
1652;1482980;3;0;0;0;0
1653;1483980;3;0;0;0;0
1654;1484980;3;0;0;0;0
1655;1485980;3;0;0;0;0
1656;1486980;3;0;0;0;0
1657;1487980;3;0;0;0;0
1658;1488980;3;0;0;0;0
1659;1489980;3;0;0;0;0
1660;1490980;3;0;0;0;0
1661;1491980;3;0;0;0;0
1662;1492980;3;0;0;0;0
1663;1493982;3;0;0;0;0
1664;1493989;2;0;0;0;0
1665;1493998;1;0;1;0;0
1666;1494017;2;0;1;0;0
1667;1494025;1;0;0;0;0
1668;1494980;3;0;0;0;0
1669;1495980;3;0;0;0;0
1670;1496980;3;0;0;0;0
1671;1497980;3;0;0;0;0
1672;1498980;3;0;0;0;0
1673;1499980;3;0;0;0;0
1674;1500980;3;0;0;0;0
1675;1501980;3;0;0;0;0
1676;1502980;3;0;0;0;0
1677;1503980;3;0;0;0;0
1678;1504980;3;0;0;0;0
1679;1505980;3;0;0;0;0
1680;1506980;3;0;0;0;0
1681;1507980;3;0;0;0;0
1682;1508980;3;0;0;0;0
1683;1509980;3;0;0;0;0
1684;1510980;3;0;0;0;0
1685;1511980;3;0;0;0;0
1686;1512980;3;0;0;0;0
1687;1513982;3;0;0;0;0
1688;1513989;2;0;0;0;0
1689;1513998;1;0;1;0;0
1690;1514017;2;0;1;0;0
1691;1514025;1;0;0;0;0
1692;1514980;3;0;0;0;0
1693;1515980;3;0;0;0;0
1694;1516980;3;0;0;0;0
1695;1517980;3;0;0;0;0
1696;1518980;3;0;0;0;0
